Avoidance,Self-assertion,Distraction,Reappraisal,Suppression
0.3463402356423426,0.6058730281542705,0.5468477517600658,0.49304000581156926,0.30142356609814647
0.35970667247823584,0.6228069725526821,0.5577099974827048,0.5066540959179336,0.3132655530382603
0.37332076258460034,0.6402831038129781,0.5685624578645649,0.5203543508427324,0.32532467348420624
0.387021017509399,0.6580808724972289,0.5792579683479607,0.5339180836637933,0.3374844502560137
0.4005847503304599,0.6758592506936307,0.5896133856134551,0.5470512704266478,0.34958743530887637
0.4137179370933144,0.6931227605391607,0.5994089040014621,0.5593835683116672,0.361428583709826
0.42605023497833383,0.7091961988988271,0.6083916367717669,0.5704739940129843,0.3727510526918336
0.43714066067965096,0.7232286255879584,0.6162852611554542,0.5798336861615286,0.3832470661106905
0.44650035282819545,0.7342555791128922,0.6228069725526821,0.5869703618047418,0.3925671200292412
0.4536370284714085,0.7413419931824605,0.627691510555135,0.5914527010347685,0.4003405654561669
0.45811936770143524,0.7437908496732026,0.6307196542770377,0.5929824561403508,0.4062086790750352
0.45964912280701753,0.7413419931824605,0.6317460317460317,0.5914527010347685,0.40986732232001377
0.45811936770143524,0.7342555791128922,0.6307196542770377,0.5869703618047418,0.4111111111111111
0.4536370284714085,0.7232286255879584,0.627691510555135,0.5798336861615286,0.40986732232001377
0.44650035282819545,0.7091961988988271,0.6228069725526821,0.5704739940129843,0.4062086790750352
0.43714066067965096,0.6931227605391607,0.6162852611554542,0.5593835683116672,0.4003405654561669
0.42605023497833383,0.6758592506936307,0.6083916367717669,0.5470512704266478,0.3925671200292412
0.4137179370933144,0.6580808724972289,0.5994089040014621,0.5339180836637933,0.3832470661106905
0.4005847503304599,0.6402831038129781,0.5896133856134551,0.5203543508427324,0.3727510526918336
0.387021017509399,0.6228069725526821,0.5792579683479607,0.5066540959179336,0.361428583709826
0.37332076258460034,0.6058730281542705,0.5685624578645649,0.49304000581156926,0.34958743530887637
0.3570357461257384,0.6171954971362781,0.5577099974827048,0.5051429908644319,0.3111111111111111
0.3718096575310985,0.6359401593155367,0.5697691179286506,0.5203543508427324,0.3241180134201205
0.387021017509399,0.6555555555555556,0.5819288947004579,0.5358482734469382,0.3374844502560136
0.4025149401136049,0.6758592506936307,0.5940318797533208,0.5513942149240894,0.3510985403623781
0.41806088159075594,0.6965264933274947,0.6058730281542705,0.5666666666666667,0.36479879528717685
0.43333333333333335,0.7170299976307724,0.6171954971362781,0.5812292738879359,0.3783625281082377
0.4478959405546026,0.73657585744556,0.627691510555135,0.5945307116670873,0.39149571487109225
0.46119737833375396,0.7540639314647611,0.6370115644736856,0.6059245387712847,0.4038280127561116
0.4725912054379514,0.7681296688327623,0.6447850099006114,0.6147256506556288,0.4149184384574287
0.4813923173222955,0.7773392809050444,0.6506531235194797,0.6203073100099382,0.4242781306059731
0.4869739766766049,0.7805555555555556,0.6543117667644582,0.6222222222222222,0.43141480624918616
0.48888888888888893,0.7773392809050444,0.6555555555555556,0.6203073100099382,0.435897145479213
0.4869739766766049,0.7681296688327623,0.6543117667644582,0.6147256506556288,0.4374269005847953
0.4813923173222955,0.7540639314647611,0.6506531235194797,0.6059245387712847,0.435897145479213
0.4725912054379514,0.73657585744556,0.6447850099006114,0.5945307116670873,0.43141480624918616
0.46119737833375396,0.7170299976307724,0.6370115644736856,0.5812292738879359,0.4242781306059731
0.4478959405546026,0.6965264933274947,0.627691510555135,0.5666666666666667,0.4149184384574287
0.43333333333333335,0.6758592506936307,0.6171954971362781,0.5513942149240894,0.4038280127561116
0.41806088159075594,0.6555555555555556,0.6058730281542705,0.5358482734469382,0.39149571487109225
0.4025149401136049,0.6359401593155367,0.5940318797533208,0.5203543508427324,0.3783625281082377
0.387021017509399,0.6171954971362781,0.5819288947004582,0.5051429908644319,0.36479879528717685
0.3673911633912329,0.627691510555135,0.5685624578645649,0.5169841392653816,0.3205745464681442
0.38365080593204826,0.648272457200556,0.5819288947004579,0.5339180836637932,0.33481352390351615
0.4005847503304598,0.6701181627768248,0.5955429848068226,0.5513942149240894,0.34958743530887637
0.41806088159075594,0.6931227605391607,0.6092432397316212,0.56919198360834,0.36479879528717685
0.4358586502750067,0.7170299976307725,0.6228069725526821,0.5869703618047418,0.38029271789138264
0.4536370284714085,0.7413419931824605,0.6359401593155367,0.6042338716502718,0.3958386593685338
0.47090053831693846,0.7651955153126998,0.648272457200556,0.6203073100099382,0.4111111111111111
0.4869739766766049,0.7872295108820252,0.6593628829018732,0.6343397366990695,0.4256737183323803
0.5010064033657362,0.8055323432830902,0.6687225750504175,0.6453666902240033,0.4389751561115317
0.51203335689067,0.8178502158808548,0.6758592506936306,0.6524531042935716,0.45036898321572916
0.5191197709602383,0.8222222222222222,0.6803415899236575,0.6549019607843137,0.45917009510007323
0.5215686274509804,0.8178502158808548,0.6818713450292397,0.6524531042935716,0.46475175445438266
0.5191197709602383,0.8055323432830902,0.6803415899236575,0.6453666902240033,0.4666666666666667
0.51203335689067,0.7872295108820252,0.6758592506936306,0.6343397366990695,0.46475175445438266
0.5010064033657362,0.7651955153126998,0.6687225750504175,0.6203073100099382,0.45917009510007323
0.4869739766766049,0.7413419931824605,0.6593628829018732,0.6042338716502718,0.45036898321572916
0.47090053831693846,0.7170299976307724,0.648272457200556,0.5869703618047418,0.4389751561115317
0.4536370284714085,0.6931227605391607,0.6359401593155367,0.56919198360834,0.4256737183323803
0.4358586502750067,0.6701181627768248,0.6228069725526821,0.5513942149240894,0.4111111111111111
0.41806088159075594,0.648272457200556,0.6092432397316212,0.5339180836637933,0.3958386593685338
0.4005847503304599,0.627691510555135,0.5955429848068226,0.5169841392653816,0.38029271789138264
0.37718668177923986,0.6370115644736856,0.5792579683479607,0.5283066082473892,0.32965347556807933
0.39497327491405587,0.6593628829018732,0.5940318797533208,0.5470512704266478,0.34516894116901076
0.4137179370933144,0.6834196005559762,0.6092432397316212,0.5666666666666667,0.361428583709826
0.43333333333333335,0.7091961988988271,0.6247371623358271,0.5869703618047418,0.3783625281082378
0.4536370284714085,0.73657585744556,0.6402831038129781,0.6076376044386058,0.3958386593685338
0.4743042711052725,0.7651955153126999,0.6555555555555556,0.6281411087418836,0.41363642805278444
0.49480777540855025,0.7942534600419703,0.6701181627768248,0.6476869685566712,0.43141480624918627
0.5143536352233379,0.8222222222222222,0.6834196005559762,0.6651750425758723,0.4486783160947162
0.531841709242539,0.8465385611806082,0.6948134276601737,0.6792407799438737,0.46475175445438266
0.5459074466105404,0.8636151187341506,0.7036145395445177,0.6884503920161557,0.47878418114351395
0.5551170586828224,0.8698412698412699,0.7091961988988271,0.6916666666666667,0.4898111346684477
0.5583333333333333,0.8636151187341506,0.7111111111111111,0.6884503920161557,0.49689754873801606
0.5551170586828224,0.8465385611806082,0.7091961988988271,0.6792407799438737,0.4993464052287582
0.5459074466105404,0.8222222222222222,0.7036145395445177,0.6651750425758723,0.49689754873801606
0.531841709242539,0.7942534600419703,0.6948134276601737,0.6476869685566712,0.4898111346684477
0.5143536352233379,0.7651955153126999,0.6834196005559762,0.6281411087418836,0.47878418114351395
0.49480777540855025,0.73657585744556,0.6701181627768248,0.6076376044386058,0.46475175445438266
0.4743042711052726,0.7091961988988271,0.6555555555555556,0.5869703618047418,0.4486783160947162
0.4536370284714085,0.6834196005559762,0.6402831038129781,0.5666666666666667,0.43141480624918627
0.43333333333333346,0.6593628829018732,0.6247371623358272,0.5470512704266478,0.41363642805278444
0.4137179370933144,0.6370115644736856,0.6092432397316212,0.5283066082473892,0.3958386593685338
0.3861694145495447,0.6447850099006114,0.5896133856134551,0.538802621666246,0.33816209423595334
0.40546928833291274,0.6687225750504175,0.6058730281542705,0.5593835683116671,0.3549644595570177
0.4260502349783337,0.6948134276601736,0.6228069725526821,0.5812292738879359,0.3727510526918336
0.4478959405546026,0.7232286255879584,0.6402831038129781,0.6042338716502718,0.39149571487109225
0.47090053831693846,0.7540639314647611,0.6580808724972289,0.6281411087418836,0.4111111111111111
0.49480777540855025,0.7872295108820252,0.6758592506936307,0.6524531042935716,0.43141480624918627
0.5191197709602383,0.8222222222222222,0.6931227605391607,0.6763066264238109,0.45208204888305026
0.5429732930904776,0.8576725449312524,0.7091961988988271,0.6983406219931363,0.472585553186328
0.565007288659803,0.8905496618240625,0.7232286255879584,0.7166434543942013,0.4921314130011155
0.583310121060868,0.9153024822035135,0.7342555791128922,0.7289613269919659,0.5096194870203167
0.5956279936586326,0.9247863247863249,0.7413419931824605,0.7333333333333333,0.5236852243883179
0.6,0.9153024822035134,0.7437908496732026,0.7289613269919659,0.5328948364606
0.5956279936586326,0.8905496618240625,0.7413419931824605,0.7166434543942013,0.5361111111111111
0.583310121060868,0.8576725449312524,0.7342555791128922,0.6983406219931363,0.5328948364606
0.565007288659803,0.8222222222222222,0.7232286255879584,0.6763066264238109,0.5236852243883179
0.5429732930904776,0.7872295108820252,0.7091961988988271,0.6524531042935716,0.5096194870203167
0.5191197709602383,0.7540639314647611,0.6931227605391607,0.6281411087418834,0.4921314130011155
0.49480777540855025,0.7232286255879584,0.6758592506936307,0.6042338716502718,0.472585553186328
0.47090053831693846,0.6948134276601736,0.6580808724972289,0.5812292738879359,0.45208204888305026
0.4478959405546027,0.6687225750504177,0.6402831038129781,0.5593835683116672,0.43141480624918627
0.42605023497833383,0.6447850099006114,0.6228069725526821,0.538802621666246,0.4111111111111111
0.394063038933232,0.6506531235194797,0.5994089040014621,0.5481226755847968,0.3458937198067633
0.41478934225146336,0.6758592506936306,0.6171954971362781,0.5704739940129843,0.3639471923273224
0.43714066067965096,0.7036145395445177,0.6359401593155367,0.5945307116670873,0.3832470661106905
0.46119737833375396,0.7342555791128922,0.6555555555555556,0.6203073100099382,0.4038280127561117
0.4869739766766049,0.7681296688327623,0.6758592506936307,0.6476869685566711,0.4256737183323803
0.5143536352233378,0.8055323432830902,0.6965264933274947,0.6763066264238109,0.4486783160947162
0.5429732930904776,0.8465385611806082,0.7170299976307725,0.7053645711530813,0.4725855531863279
0.572031237819748,0.8905496618240625,0.73657585744556,0.7333333333333333,0.49689754873801606
0.6,0.9350743463440132,0.7540639314647611,0.7576496722917193,0.5207510708682555
0.624316338958386,0.9728115579239988,0.7681296688327623,0.7747262298452616,0.5427850664375807
0.6413928965119283,0.9888888888888889,0.7773392809050444,0.780952380952381,0.5610878988386457
0.6476190476190476,0.9728115579239988,0.7805555555555556,0.7747262298452616,0.5734057714364105
0.6413928965119283,0.9350743463440132,0.7773392809050444,0.7576496722917193,0.5777777777777777
0.624316338958386,0.8905496618240625,0.7681296688327623,0.7333333333333333,0.5734057714364104
0.6,0.8465385611806082,0.7540639314647613,0.7053645711530814,0.5610878988386457
0.5720312378197481,0.8055323432830902,0.73657585744556,0.6763066264238109,0.5427850664375807
0.5429732930904776,0.7681296688327623,0.7170299976307725,0.6476869685566711,0.5207510708682553
0.5143536352233379,0.7342555791128922,0.6965264933274947,0.6203073100099382,0.49689754873801606
0.4869739766766049,0.7036145395445177,0.6758592506936307,0.5945307116670873,0.4725855531863279
0.46119737833375396,0.6758592506936307,0.6555555555555557,0.5704739940129843,0.4486783160947162
0.43714066067965096,0.6506531235194797,0.6359401593155367,0.5481226755847968,0.4256737183323803
0.4005847503304598,0.6543117667644582,0.6083916367717669,0.5558961210117225,0.3526295512233639
0.42256278767838906,0.6803415899236575,0.627691510555135,0.5798336861615286,0.37184081671100977
0.44650035282819533,0.7091961988988271,0.648272457200556,0.6059245387712847,0.3925671200292412
0.4725912054379515,0.7413419931824605,0.6701181627768249,0.6343397366990695,0.4149184384574287
0.5010064033657362,0.7773392809050444,0.6931227605391607,0.6651750425758722,0.4389751561115317
0.5318417092425389,0.8178502158808549,0.7170299976307725,0.6983406219931363,0.46475175445438266
0.565007288659803,0.8636151187341506,0.7413419931824605,0.7333333333333333,0.4921314130011155
0.6,0.9153024822035134,0.7651955153126999,0.7687836560423635,0.5207510708682555
0.6354503227090303,0.9728115579239988,0.7872295108820252,0.8016607729351736,0.5498090155975258
0.6683274396018403,1.03165621245626,0.8055323432830902,0.8264135933146246,0.5777777777777777
0.6930802599812913,1.0646464646464646,0.8178502158808549,0.835897435897436,0.6020941167361638
0.7025641025641027,1.03165621245626,0.8222222222222222,0.8264135933146245,0.6191706742897062
0.6930802599812913,0.9728115579239988,0.8178502158808549,0.8016607729351736,0.6253968253968254
0.6683274396018403,0.9153024822035134,0.8055323432830902,0.7687836560423635,0.6191706742897062
0.6354503227090303,0.8636151187341506,0.7872295108820252,0.7333333333333333,0.6020941167361638
0.6,0.8178502158808549,0.7651955153126999,0.6983406219931363,0.5777777777777777
0.565007288659803,0.7773392809050444,0.7413419931824605,0.6651750425758722,0.5498090155975258
0.531841709242539,0.7413419931824605,0.7170299976307725,0.6343397366990695,0.5207510708682555
0.5010064033657362,0.7091961988988271,0.6931227605391607,0.6059245387712847,0.4921314130011155
0.4725912054379515,0.6803415899236575,0.6701181627768249,0.5798336861615287,0.46475175445438266
0.44650035282819545,0.6543117667644582,0.6482724572005563,0.5558961210117225,0.4389751561115317
0.40546928833291274,0.6555555555555556,0.6162852611554542,0.5617642346305908,0.3581520312720511
0.42843090129725736,0.6818713450292397,0.6370115644736856,0.5869703618047417,0.3783625281082377
0.4536370284714084,0.7111111111111111,0.6593628829018732,0.6147256506556288,0.4003405654561669
0.4813923173222955,0.7437908496732026,0.6834196005559762,0.6453666902240033,0.4242781306059731
0.51203335689067,0.7805555555555556,0.7091961988988271,0.6792407799438734,0.45036898321572916
0.5459074466105401,0.8222222222222222,0.73657585744556,0.7166434543942013,0.47878418114351395
0.583310121060868,0.8698412698412699,0.7651955153126998,0.7576496722917193,0.5096194870203167
0.624316338958386,0.9247863247863247,0.7942534600419702,0.8016607729351736,0.5427850664375807
0.6683274396018403,0.9888888888888889,0.8222222222222222,0.8461854574551243,0.5777777777777777
0.712852124121791,1.0646464646464646,0.8465385611806082,0.8839226690351099,0.613228100486808
0.7505893357017765,1.1555555555555554,0.8636151187341505,0.9,0.646105217379618
0.7666666666666667,1.0646464646464646,0.8698412698412699,0.8839226690351097,0.6708580377590689
0.7505893357017765,0.9888888888888889,0.8636151187341505,0.8461854574551243,0.6803418803418803
0.7128521241217909,0.9247863247863247,0.8465385611806082,0.8016607729351736,0.6708580377590689
0.6683274396018403,0.8698412698412699,0.8222222222222222,0.7576496722917193,0.646105217379618
0.624316338958386,0.8222222222222222,0.7942534600419703,0.7166434543942013,0.613228100486808
0.583310121060868,0.7805555555555556,0.7651955153126998,0.6792407799438734,0.5777777777777777
0.5459074466105402,0.7437908496732026,0.7365758574455601,0.6453666902240033,0.5427850664375807
0.51203335689067,0.7111111111111111,0.7091961988988271,0.6147256506556288,0.5096194870203167
0.4813923173222955,0.6818713450292397,0.6834196005559762,0.5869703618047418,0.47878418114351395
0.4536370284714085,0.6555555555555556,0.6593628829018732,0.5617642346305908,0.45036898321572916
0.4084974320548155,0.6543117667644582,0.6228069725526821,0.5654228778755693,0.36226216540203593
0.432089544542236,0.6803415899236575,0.6447850099006114,0.5914527010347685,0.3832470661106905
0.45811936770143524,0.7091961988988271,0.6687225750504175,0.6203073100099382,0.4062086790750352
0.4869739766766049,0.7413419931824605,0.6948134276601737,0.6524531042935716,0.43141480624918627
0.5191197709602383,0.7773392809050444,0.7232286255879584,0.6884503920161555,0.45917009510007323
0.5551170586828222,0.8178502158808548,0.7540639314647611,0.7289613269919659,0.4898111346684477
0.5956279936586326,0.8636151187341505,0.7872295108820252,0.7747262298452617,0.5236852243883179
0.6413928965119284,0.9153024822035134,0.8222222222222222,0.8264135933146245,0.5610878988386457
0.6930802599812913,0.9728115579239988,0.8576725449312526,0.8839226690351099,0.6020941167361638
0.7505893357017765,1.03165621245626,0.8905496618240625,0.9427673235673713,0.646105217379618
0.809433990234038,1.0646464646464646,0.9153024822035135,0.9757575757575758,0.6906299018995687
0.8424242424242425,1.03165621245626,0.9247863247863249,0.9427673235673713,0.7283671134795543
0.809433990234038,0.9728115579239988,0.9153024822035135,0.8839226690351099,0.7444444444444445
0.7505893357017765,0.9153024822035134,0.8905496618240625,0.8264135933146245,0.7283671134795543
0.6930802599812913,0.8636151187341506,0.8576725449312526,0.7747262298452617,0.6906299018995687
0.6413928965119284,0.8178502158808548,0.8222222222222222,0.7289613269919659,0.646105217379618
0.5956279936586326,0.7773392809050444,0.7872295108820252,0.6884503920161555,0.6020941167361638
0.5551170586828224,0.7413419931824605,0.7540639314647613,0.6524531042935716,0.5610878988386457
0.5191197709602383,0.7091961988988271,0.7232286255879584,0.6203073100099382,0.5236852243883179
0.4869739766766049,0.6803415899236575,0.6948134276601737,0.5914527010347685,0.4898111346684477
0.45811936770143524,0.6543117667644582,0.6687225750504177,0.5654228778755693,0.45917009510007323
0.4095238095238095,0.6506531235194797,0.627691510555135,0.5666666666666667,0.36479879528717685
0.43333333333333335,0.6758592506936306,0.6506531235194797,0.5929824561403508,0.3862752098325932
0.45964912280701753,0.7036145395445177,0.6758592506936306,0.6222222222222222,0.40986732232001377
0.48888888888888893,0.7342555791128922,0.7036145395445177,0.6549019607843137,0.435897145479213
0.5215686274509804,0.7681296688327623,0.7342555791128922,0.6916666666666667,0.46475175445438266
0.5583333333333333,0.8055323432830902,0.7681296688327623,0.7333333333333333,0.49689754873801606
0.6,0.8465385611806082,0.8055323432830902,0.780952380952381,0.5328948364606
0.6476190476190476,0.8905496618240625,0.8465385611806081,0.8358974358974358,0.5734057714364104
0.7025641025641027,0.9350743463440132,0.8905496618240625,0.9,0.6191706742897062
0.7666666666666667,0.9728115579239988,0.9350743463440131,0.9757575757575757,0.6708580377590689
0.8424242424242424,0.9888888888888889,0.9728115579239988,1.0666666666666667,0.7283671134795543
0.9333333333333331,0.9728115579239988,0.9888888888888888,0.9757575757575757,0.7872117680118157
0.8424242424242424,0.9350743463440132,0.9728115579239988,0.9,0.8202020202020202
0.7666666666666667,0.8905496618240625,0.9350743463440131,0.8358974358974358,0.7872117680118156
0.7025641025641027,0.8465385611806082,0.8905496618240625,0.780952380952381,0.7283671134795543
0.6476190476190476,0.8055323432830902,0.8465385611806082,0.7333333333333333,0.6708580377590689
0.6,0.7681296688327623,0.8055323432830902,0.6916666666666667,0.6191706742897061
0.5583333333333333,0.7342555791128922,0.7681296688327625,0.6549019607843137,0.5734057714364105
0.5215686274509804,0.7036145395445177,0.7342555791128922,0.6222222222222222,0.5328948364606
